0.01000,866.53600
0.01000,866.53600
0.01000,866.53600
0.01000,866.53600
0.01000,161.69800
0.01000,866.53600
0.01000,866.53600
0.01000,866.53600
0.01000,866.53600
0.02000,485.09500
0.02000,2599.60900
0.02000,2599.60900
0.02000,2599.60900
0.02000,2599.60900
0.02000,2599.60900
0.02000,2599.60900
0.02000,2599.60900
0.02000,2599.60900
0.03000,808.49200
0.03000,3590.38800
0.03000,3590.38800
0.03000,3590.38800
0.03000,3590.38800
0.03000,3590.38800
0.03000,3590.38800
0.03000,3590.38800
0.03000,3590.38800
0.04000,1131.88900
0.04000,3499.80000
0.04000,3499.80000
0.04000,3499.80000
0.04000,3499.80000
0.04000,3499.80000
0.04000,3499.80000
0.04000,3499.80000
0.04000,3499.80000
0.05000,1455.28600
0.05000,3400.49800
0.05000,3400.49800
0.05000,3400.49800
0.05000,3400.49800
0.05000,3400.49800
0.05000,3400.49800
0.05000,3400.49800
0.05000,3400.49800
0.06000,3354.41200
0.06000,3354.41200
0.06000,3354.41200
0.06000,3354.41200
0.06000,1778.68300
0.06000,3354.41200
0.06000,3354.41200
0.06000,3354.41200
0.06000,3354.41200
0.07000,3344.85600
0.07000,3344.85600
0.07000,3344.85600
0.07000,3344.85600
0.07000,3344.85600
0.07000,2102.08000
0.07000,3344.85600
0.07000,3344.85600
0.07000,3344.85600
0.08000,3335.30000
0.08000,3335.30000
0.08000,2425.47700
0.08000,3335.30000
0.08000,3335.30000
0.08000,3335.30000
0.08000,3335.30000
0.08000,3335.30000
0.08000,3335.30000
0.09000,3325.74500
0.09000,3325.74500
0.09000,3325.74500
0.09000,2647.84800
0.09000,3325.74500
0.09000,3325.74500
0.09000,3325.74500
0.09000,3325.74500
0.09000,3325.74500
0.10000,3316.18900
0.10000,3316.18900
0.10000,3316.18900
0.10000,3316.18900
0.10000,3316.18900
0.10000,2661.85300
0.10000,3316.18900
0.10000,3316.18900
0.10000,3316.18900
0.11000,3306.63300
0.11000,2669.54300
0.11000,3306.63300
0.11000,3306.63300
0.11000,3306.63300
0.11000,3306.63300
0.11000,3306.63300
0.11000,3306.63300
0.11000,3306.63300
0.12000,3303.68400
0.12000,3303.68400
0.12000,3303.68400
0.12000,3303.68400
0.12000,3303.68400
0.12000,2677.23300
0.12000,3303.68400
0.12000,3303.68400
0.12000,3303.68400
0.13000,3310.36000
0.13000,3310.36000
0.13000,3310.36000
0.13000,3310.36000
0.13000,2684.92400
0.13000,3310.36000
0.13000,3310.36000
0.13000,3310.36000
0.13000,3310.36000
0.14000,3317.11900
0.14000,3317.11900
0.14000,3317.11900
0.14000,3317.11900
0.14000,3317.11900
0.14000,3317.11900
0.14000,3317.11900
0.14000,2692.61400
0.14000,3317.11900
0.15000,3323.87700
0.15000,2700.30500
0.15000,3323.87700
0.15000,3323.87700
0.15000,3323.87700
0.15000,3323.87700
0.15000,3323.87700
0.15000,3323.87700
0.15000,3323.87700
0.16000,2707.99500
0.16000,3330.63500
0.16000,3330.63500
0.16000,3330.63500
0.16000,3330.63500
0.16000,3330.63500
0.16000,3330.63500
0.16000,3330.63500
0.16000,3330.63500
0.17000,3337.39300
0.17000,3337.39300
0.17000,3337.39300
0.17000,2715.68500
0.17000,3337.39300
0.17000,3337.39300
0.17000,3337.39300
0.17000,3337.39300
0.17000,3337.39300
0.18000,3344.15200
0.18000,3344.15200
0.18000,3344.15200
0.18000,3344.15200
0.18000,3344.15200
0.18000,3344.15200
0.18000,3344.15200
0.18000,3344.15200
0.18000,2723.37600
0.19000,3350.91000
0.19000,3350.91000
0.19000,3350.91000
0.19000,3350.91000
0.19000,3350.91000
0.19000,3350.91000
0.19000,3350.91000
0.19000,2731.06600
0.19000,3350.91000
0.20000,3357.66800
0.20000,2738.75700
0.20000,3357.66800
0.20000,3357.66800
0.20000,3357.66800
0.20000,3357.66800
0.20000,3357.66800
0.20000,3357.66800
0.20000,3357.66800
0.21000,3364.42600
0.21000,3364.42600
0.21000,3364.42600
0.21000,3364.42600
0.21000,3364.42600
0.21000,3364.42600
0.21000,2746.44700
0.21000,3364.42600
0.21000,3364.42600
0.22000,3371.18400
0.22000,3371.18400
0.22000,2754.13800
0.22000,3371.18400
0.22000,3371.18400
0.22000,3371.18400
0.22000,3371.18400
0.22000,3371.18400
0.22000,3371.18400
0.23000,3377.94300
0.23000,3377.94300
0.23000,3377.94300
0.23000,3377.94300
0.23000,3377.94300
0.23000,3377.94300
0.23000,3377.94300
0.23000,2761.82800
0.23000,3377.94300
0.24000,3384.70100
0.24000,2769.51800
0.24000,3384.70100
0.24000,3384.70100
0.24000,3384.70100
0.24000,3384.70100
0.24000,3384.70100
0.24000,3384.70100
0.24000,3384.70100
0.25000,3391.45900
0.25000,3391.45900
0.25000,3391.45900
0.25000,3391.45900
0.25000,2777.18200
0.25000,3391.45900
0.25000,3391.45900
0.25000,3391.45900
0.25000,3391.45900
0.26000,3398.21700
0.26000,3398.21700
0.26000,2781.73800
0.26000,3398.21700
0.26000,3398.21700
0.26000,3398.21700
0.26000,3398.21700
0.26000,3398.21700
0.26000,3398.21700
0.27000,3404.97500
0.27000,2784.16000
0.27000,3404.97500
0.27000,3404.97500
0.27000,3404.97500
0.27000,3404.97500
0.27000,3404.97500
0.27000,3404.97500
0.27000,3404.97500
0.28000,3411.73400
0.28000,3411.73400
0.28000,3411.73400
0.28000,3411.73400
0.28000,3411.73400
0.28000,3411.73400
0.28000,3411.73400
0.28000,3411.73400
0.28000,2786.58200
0.29000,2789.00400
0.29500,3420.18100
0.29500,3420.18100
0.29500,3420.18100
0.29500,3420.18100
0.29500,3420.18100
0.29500,3420.18100
0.29500,3420.18100
0.29500,3420.18100
0.30000,2791.42600
0.31000,2793.84800
0.31800,3432.85300
0.31800,3432.85300
0.31800,3432.85300
0.31800,3432.85300
0.31800,3432.85300
0.31800,3432.85300
0.31800,3432.85300
0.31800,3432.85300
0.32000,2796.27000
0.33000,2798.69200
0.34000,2801.11500
0.35100,3451.86100
0.35100,3451.86100
0.35100,3451.86100
0.35100,3451.86100
0.35100,3451.86100
0.35100,3451.86100
0.35100,3451.86100
0.35100,3451.86100
0.35500,2804.14200
0.37800,2808.68300
0.40100,3479.25400
0.40100,3479.25400
0.40100,3479.25400
0.40100,3479.25400
0.40100,3479.25400
0.40100,3479.25400
0.40100,3479.25400
0.40100,3479.25400
0.41100,2815.49500
0.45100,3507.57100
0.45100,3507.57100
0.45100,3507.57100
0.45100,3507.57100
0.45100,3507.57100
0.45100,3507.57100
0.45100,3507.57100
0.45100,3507.57100
0.46100,2823.41000
0.50100,3535.25700
0.50100,3535.25700
0.50100,3535.25700
0.50100,3535.25700
0.50100,3535.25700
0.50100,3535.25700
0.50100,3535.25700
0.50100,3535.25700
0.51100,2830.10400
0.55100,3562.94200
0.55100,3562.94200
0.55100,3562.94200
0.55100,3562.94200
0.55100,3562.94200
0.55100,3562.94200
0.55100,3562.94200
0.55100,3562.94200
0.56100,2836.77400
0.60100,3590.62800
0.60100,3590.62800
0.60100,3590.62800
0.60100,3590.62800
0.60100,3590.62800
0.60100,3590.62800
0.60100,3590.62800
0.60100,3590.62800
0.61100,2842.60500
0.65100,3618.31300
0.65100,3618.31300
0.65100,3618.31300
0.65100,3618.31300
0.65100,3618.31300
0.65100,3618.31300
0.65100,3618.31300
0.65100,3618.31300
0.66100,2844.51700
0.70100,3645.99800
0.70100,3645.99800
0.70100,3645.99800
0.70100,3645.99800
0.70100,3645.99800
0.70100,3645.99800
0.70100,3645.99800
0.70100,3645.99800
0.71100,2845.93200
0.75100,3673.68400
0.75100,3673.68400
0.75100,3673.68400
0.75100,3673.68400
0.75100,3673.68400
0.75100,3673.68400
0.75100,3673.68400
0.75100,3673.68400
0.76100,2847.33900
0.80100,3701.36900
0.80100,3701.36900
0.80100,3701.36900
0.80100,3701.36900
0.80100,3701.36900
